gene_symbol,pathway,ES,NES,pvalue,padj,significant,geneset_size
RGS1,HALLMARK_SPERMATOGENESIS,-0.30588234648033674,-1.531941593134269,0.0034129692832764505,0.01449249074947399,1,135
RGS1,HALLMARK_P53_PATHWAY,0.31023895752863767,1.5160741864920888,0.0,0.016173344009719193,1,200
RGS1,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.29970085904272553,1.4689458446020744,0.003942181340341655,0.024341370863722244,1,200
RGS1,HALLMARK_APICAL_JUNCTION,0.29488678683811914,1.4336793569128112,0.011904761904761904,0.03147693072314107,1,200
RGS1,HALLMARK_XENOBIOTIC_METABOLISM,0.2931336359603059,1.4090056731489977,0.015978695073235686,0.03759584437286837,1,200
RGS1,HALLMARK_PANCREAS_BETA_CELLS,-0.3693010179910253,-1.3908689739124844,0.0748663101604278,0.046869331785532896,0,40
RGS1,HALLMARK_KRAS_SIGNALING_DN,0.2911745769829797,1.345517358939834,0.040160642570281124,0.063820167324737,1,200
RGS1,HALLMARK_APICAL_SURFACE,0.365368995337968,1.3351082407892634,0.12102874432677761,0.06655217163210647,0,44
RGS1,HALLMARK_HEDGEHOG_SIGNALING,0.36892889343408103,1.3187049416553782,0.10618066561014262,0.07299908032989183,0,36
RGS1,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.25215687228516753,-1.2628298390764976,0.07357859531772576,0.12149024160197344,0,105
RGS1,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.24528388520278055,-1.2404074861512158,0.08191126279863481,0.13421672284038966,0,113
RGS1,HALLMARK_E2F_TARGETS,-0.21513084918093647,-1.18645113976817,0.10655737704918032,0.18675784178577473,0,200
RGS1,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.27981211065636885,-1.1726886594496848,0.20689655172413793,0.19089290597670486,0,49
RGS1,HALLMARK_PEROXISOME,-0.2295676549373877,-1.1479764059760962,0.17905405405405406,0.21205729625522124,0,104
RGS1,HALLMARK_MYC_TARGETS_V2,-0.24948364549237537,-1.122289013278083,0.2359882005899705,0.2325376671745387,0,58
RGS1,HALLMARK_GLYCOLYSIS,0.23504210020567823,1.1338676844386015,0.21212121212121213,0.27308231554856066,0,200
RGS1,HALLMARK_MITOTIC_SPINDLE,0.22689607249574015,1.1232226976314352,0.20358514724711907,0.28073931342424036,0,199
RGS1,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.29404377721301106,1.1002633654563898,0.3003194888178914,0.3112131567096039,0,42
RGS1,HALLMARK_DNA_REPAIR,-0.2038515478702106,-1.0672970173111334,0.25,0.31737012987012986,0,150
RGS1,HALLMARK_UV_RESPONSE_UP,0.2290280700943572,1.0804990461445518,0.28150134048257375,0.3350084214595356,0,158
RGS1,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.23428839154443984,0.9731397011337755,0.49325337331334335,0.5323535908551233,0,74
RGS1,HALLMARK_ANDROGEN_RESPONSE,0.21970964986106784,0.9792772255815494,0.4780058651026393,0.5355059600419335,0,101
RGS1,HALLMARK_G2M_CHECKPOINT,0.1799638265203884,0.8803013128503071,0.7744063324538258,0.7204903774470552,0,200
RGS1,HALLMARK_BILE_ACID_METABOLISM,-0.17595961217545783,-0.8638294998309811,0.7953020134228188,0.8018573605165784,0,112
