model,gene_symbol,severity_beta,severity_se_hc3,severity_ci_low_t,severity_ci_high_t,severity_t,severity_pvalue_t,residual_df,n_donors,dme_beta,dme_pvalue_t,severity_padj_bh_158,rank_descending_beta,observed_beta,observed_hc3_t,wild_bootstrap_t_two_sided_p,wild_bootstrap_t_padj_bh_158,wild_bootstrap_iterations,wild_bootstrap_weight,null_residual_scaling,bootstrap_top5_frequency,bootstrap_top10_frequency,bootstrap_top20_frequency,bootstrap_positive_frequency,bootstrap_beta_median,bootstrap_beta_ci_low,bootstrap_beta_ci_high,bootstrap_rank_median,bootstrap_rank_ci_low,bootstrap_rank_ci_high,bootstrap_iterations,lodo_top5_frequency,lodo_top10_frequency,lodo_top20_frequency,lodo_positive_frequency,lodo_beta_min,lodo_beta_max,lodo_rank_min,lodo_rank_median,lodo_rank_max,candidate_tier,maximum_cooks_distance,maximum_cooks_donor,maximum_absolute_severity_dfbeta
total_association,CYBB,0.2544863596339879,0.20593979853594888,-0.17509653244929185,0.6840692517172677,1.235731808242809,0.2308767098346233,20,26,,,0.954330993468347,41,0.25448635963398797,1.2357318082428093,0.1462,0.7451483870967742,4999,Rademacher,HC3 (residual/(1-leverage)),0.008,0.036,0.1215,0.9545,0.29348242,-0.052844413,0.7005537,47.0,9.0,103.02499999999986,2000,0.0,0.0,0.0,1.0,0.18285249744631807,0.3513966622346092,29,40.5,55,not prioritized,,,
total_association,TNFRSF1B,0.2527996417155066,0.1780801262904557,-0.11866899241086781,0.624268275841881,1.4195836839377598,0.17112841811719964,20,26,,,0.954330993468347,42,0.2527996417155067,1.4195836839377602,0.132,0.7451483870967742,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.003,0.023,0.9335,0.2635352,-0.07773366,0.60171264,52.0,21.0,105.0,2000,0.0,0.0,0.0,1.0,0.1987405996400062,0.3412227718331001,31,42.5,52,not prioritized,,,
total_association,TIMP1,0.24869717452058676,0.3116944464743799,-0.4014860475407274,0.898880396581901,0.7978877305439215,0.43430761663187145,20,26,,,0.9823353820001004,43,0.24869717452058673,0.7978877305439214,0.4022,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0225,0.0535,0.1515,0.842,0.2621306,-0.2239231,0.7419062,52.0,6.0,127.0,2000,0.0,0.0,0.038461538461538464,1.0,0.07225280881960357,0.4267148812853169,20,42.5,90,not prioritized,,,
total_association,MMP14,0.23902284843457056,0.22906829636158837,-0.23880524470316056,0.7168509415723017,1.043456699294907,0.3091860639457931,20,26,,,0.954330993468347,44,0.23902284843457056,1.043456699294907,0.2204,0.8092078431372549,4999,Rademacher,HC3 (residual/(1-leverage)),0.018,0.045,0.1275,0.8785,0.25989604,-0.24531886,0.68603706,53.0,7.0,127.02499999999986,2000,0.0,0.0,0.0,1.0,0.16797369044419858,0.37315484560807477,27,45.0,63,not prioritized,,,
total_association,ABCA1,0.23316216144117297,0.28940778620041874,-0.3705319019270267,0.8368562248093726,0.8056526899373228,0.42991837714658276,20,26,,,0.9823353820001004,45,0.23316216144117294,0.8056526899373225,0.384,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0095,0.018,0.077,0.847,0.2296539,-0.26211897,0.6460805,58.0,12.0,134.0,2000,0.0,0.0,0.0,1.0,0.07008913223915433,0.34543587274277543,30,45.0,91,not prioritized,,,
total_association,STAB1,0.22183494934929912,0.18911183769193118,-0.17264543152133896,0.6163153302199372,1.1730357658026402,0.25456348265887224,20,26,,,0.954330993468347,46,0.2218349493492991,1.1730357658026402,0.1836,0.7840216216216217,4999,Rademacher,HC3 (residual/(1-leverage)),0.0055,0.022,0.0955,0.946,0.25691968,-0.047339596,0.6293826,53.0,11.0,105.0,2000,0.0,0.0,0.0,1.0,0.16197707428273778,0.33756538379614043,32,48.0,59,not prioritized,,,
total_association,IL4R,0.20671312431753483,0.20781582549345087,-0.2267830914251794,0.6402093400602491,0.9946938536884873,0.33176820967096854,20,26,,,0.954330993468347,47,0.20671312431753477,0.9946938536884871,0.245,0.8092078431372549,4999,Rademacher,HC3 (residual/(1-leverage)),0.008,0.026,0.09,0.8955,0.22152814,-0.14180984,0.63741285,60.0,10.0,122.0,2000,0.0,0.0,0.0,1.0,0.13903068355815063,0.28536576499833116,32,50.0,73,not prioritized,,,
total_association,IL6,0.20668117001063896,0.26130021427929967,-0.33838152573871066,0.7517438657599886,0.7909720647596589,0.438240156403209,20,26,,,0.9823353820001004,48,0.20668117001063893,0.7909720647596588,0.3666,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0195,0.0535,0.138,0.811,0.22010899,-0.29215944,0.68320775,62.0,6.0,136.0,2000,0.0,0.0,0.038461538461538464,1.0,0.06343601678772587,0.46381333099282424,16,53.0,93,not prioritized,,,
total_association,EBI3,0.20188682040269038,0.2704384717323902,-0.36223794636551077,0.7660115871708915,0.7465166442830129,0.46404106036947,20,26,,,0.9823353820001004,49,0.20188682040269035,0.7465166442830126,0.394,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0115,0.024,0.073,0.806,0.21078679,-0.31469318,0.65439683,63.0,11.0,141.0,2000,0.0,0.0,0.0,1.0,0.07262158512246214,0.3133076367369263,38,51.5,89,not prioritized,,,
total_association,CLEC5A,0.20110633140084017,0.21255567713885953,-0.2422770416196594,0.6444897044213398,0.9461348391530391,0.355371564782758,20,26,,,0.9823353820001004,50,0.2011063314008402,0.9461348391530391,0.2676,0.8093111111111112,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.006,0.029,0.859,0.21508218,-0.17234385,0.54267067,62.5,20.0,126.0,2000,0.0,0.0,0.0,1.0,0.11228450829888673,0.2775710980657437,36,51.5,74,not prioritized,,,
total_association,ADM,0.19788740619570167,0.2409908031730753,-0.30481060035056917,0.7005854127419725,0.8211409049231744,0.4212466788688567,20,26,,,0.9823353820001004,51,0.19788740619570172,0.8211409049231745,0.3224,0.8557483870967743,4999,Rademacher,HC3 (residual/(1-leverage)),0.016,0.039,0.1025,0.8205,0.190799,-0.26374763,0.6437107,66.0,7.975000000000001,138.0,2000,0.0,0.0,0.0,1.0,0.1266390542979505,0.32249414915175584,29,53.0,80,not prioritized,,,
total_association,GPR132,0.19756075352887006,0.36208342566368984,-0.5577320372663837,0.9528535443241237,0.5456221951246351,0.5913598840339158,20,26,,,0.9823353820001004,52,0.19756075352887004,0.5456221951246348,0.5658,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0095,0.0315,0.0965,0.7595,0.20161432,-0.3477045,0.68090636,65.0,9.0,145.0,2000,0.0,0.0,0.0,0.9615384615384616,-0.04339467267294245,0.32034268445080766,31,55.5,117,not prioritized,,,
total_association,IL15RA,0.19427920507910726,0.35247423341610973,-0.540969161929944,0.9295275720881585,0.5511869710196745,0.5876110211356494,20,26,,,0.9823353820001004,53,0.1942792050791072,0.5511869710196744,0.5774,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0285,0.073,0.1495,0.707,0.15773925,-0.421885,0.7061572,73.0,5.0,152.0,2000,0.0,0.0,0.0,0.9615384615384616,-0.04891932409225504,0.30369722083291595,25,54.5,121,not prioritized,,,
total_association,CX3CL1,0.19354194162065103,0.25458148820796134,-0.3375057371316949,0.7245896203729969,0.7602357224911475,0.45598301587546297,20,26,,,0.9823353820001004,54,0.19354194162065108,0.7602357224911477,0.3996,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0145,0.04,0.113,0.8345,0.19681582,-0.1923163,0.65030074,65.0,8.0,134.0,2000,0.0,0.0,0.0,1.0,0.07766904843627837,0.2907731237319186,28,58.0,88,not prioritized,,,
total_association,NMI,0.19151092834624844,0.23871919352196075,-0.30644858350134113,0.6894704401938381,0.8022435293986135,0.43184202396587956,20,26,,,0.9823353820001004,55,0.19151092834624842,0.8022435293986133,0.3572,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.008,0.0225,0.066,0.8055,0.19466826,-0.23598365,0.6288308,66.0,12.0,134.0,2000,0.0,0.0,0.0,1.0,0.08854307127947392,0.28890509250445506,34,58.5,84,not prioritized,,,
total_association,SELE,0.18889132868693567,0.17171628142063758,-0.169302557656928,0.5470852150307993,1.1000199114737754,0.2843881601861588,20,26,,,0.954330993468347,56,0.1888913286869357,1.1000199114737754,0.1254,0.7451483870967742,4999,Rademacher,HC3 (residual/(1-leverage)),0.013,0.028,0.0695,0.951,0.22959667,-0.05998713,0.5995772,59.0,9.0,116.0,2000,0.0,0.0,0.0,1.0,0.15246827382872616,0.24545986690802088,46,56.0,76,not prioritized,,,
total_association,ICAM1,0.17556229127442813,0.21792291959998403,-0.27901695333259025,0.6301415358814465,0.8056164610711327,0.429938791385032,20,26,,,0.9823353820001004,57,0.17556229127442818,0.8056164610711328,0.3326,0.8557483870967743,4999,Rademacher,HC3 (residual/(1-leverage)),0.0025,0.0115,0.0415,0.8525,0.18637303,-0.17760997,0.61336404,67.0,16.0,124.0,2000,0.0,0.0,0.0,1.0,0.09349794440548,0.28082603679025286,29,62.5,84,not prioritized,,,
total_association,GABBR1,0.17503420741973394,0.21398744639376358,-0.27133578393141444,0.6214041987708824,0.8179648403189465,0.42301587156339404,20,26,,,0.9823353820001004,58,0.17503420741973386,0.8179648403189461,0.3602,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.0055,0.0415,0.8065,0.16181925,-0.27350897,0.55502844,73.0,17.0,139.0,2000,0.0,0.0,0.0,1.0,0.07708200976124999,0.2686411889668354,36,60.0,89,not prioritized,,,
total_association,NPFFR2,0.17496166215812337,0.2760537437180688,-0.4008763567186592,0.7507996810349059,0.6337956508092502,0.5333963678675298,20,26,,,0.9823353820001004,59,0.17496166215812337,0.6337956508092502,0.4206,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.041,0.0885,0.1715,0.7965,0.20601097,-0.24133514,0.8162217,65.0,3.0,143.0,2000,0.0,0.0,0.0,1.0,0.10119527249447817,0.30463774733233895,30,66.0,83,not prioritized,,,
total_association,SERPINE1,0.17494811673559107,0.28380927758003704,-0.41706766229128966,0.7669638957624718,0.6164284629005969,0.544565076890428,20,26,,,0.9823353820001004,60,0.1749481167355911,0.6164284629005968,0.4688,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0185,0.0425,0.113,0.7885,0.1842274,-0.29224277,0.7101621,66.0,7.0,137.02499999999986,2000,0.0,0.0,0.0,1.0,0.07593275246431495,0.3196371820101432,23,65.5,88,not prioritized,,,
total_association,PSEN1,0.17377843589706266,0.21645919627885551,-0.2777475353651711,0.6253044071592964,0.8028230672777285,0.4315146366870196,20,26,,,0.9823353820001004,61,0.17377843589706266,0.8028230672777282,0.3318,0.8557483870967743,4999,Rademacher,HC3 (residual/(1-leverage)),0.003,0.009,0.056,0.7905,0.16073051,-0.3226327,0.5076144,73.0,14.975000000000001,143.0,2000,0.0,0.0,0.0,1.0,0.060021511910552716,0.23784620515524466,43,59.5,99,not prioritized,,,
total_association,OSMR,0.17305806050653944,0.19260463807980394,-0.22870817430179718,0.5748242953148761,0.89851450220443,0.37960168393824867,20,26,,,0.9823353820001004,62,0.1730580605065394,0.8985145022044297,0.2956,0.8340142857142856,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0025,0.0275,0.866,0.1818626,-0.12749992,0.5582926,68.0,20.0,116.02499999999986,2000,0.0,0.0,0.0,1.0,0.10200010209732392,0.27554482008086334,31,62.5,80,not prioritized,,,
total_association,TPBG,0.17148488756113844,0.23269135282028638,-0.3139007689168171,0.6568705440390941,0.7369628715579333,0.46970266063253974,20,26,,,0.9823353820001004,63,0.17148488756113847,0.7369628715579334,0.3944,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.002,0.026,0.0895,0.831,0.19131246,-0.19653904,0.62996364,65.0,10.0,132.0,2000,0.0,0.0,0.0,1.0,0.09473447667147553,0.2958279527214475,30,65.5,87,not prioritized,,,
total_association,LYN,0.17006048050317507,0.26766580514297045,-0.38828060510804124,0.7284015661143914,0.6353463058620407,0.5324052440749267,20,26,,,0.9823353820001004,64,0.1700604805031751,0.6353463058620407,0.4678,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0045,0.015,0.0665,0.8235,0.2083304,-0.2660105,0.63066477,62.5,13.0,131.0,2000,0.0,0.0,0.0,1.0,0.05533740695175892,0.33476199188308214,33,65.5,97,not prioritized,,,
total_association,F3,0.16730118748986203,0.25160860204644114,-0.3575451593966703,0.6921475343763943,0.664926342458602,0.513692576988819,20,26,,,0.9823353820001004,65,0.16730118748986203,0.664926342458602,0.4446,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.017,0.0435,0.1095,0.8135,0.19981042,-0.25756836,0.7264828,63.0,7.0,134.0,2000,0.0,0.0,0.0,1.0,0.0583614835383884,0.29076980983648243,43,64.5,92,not prioritized,,,
total_association,NDP,0.16674645374464175,0.14770010223514968,-0.14135056067530755,0.47484346816459105,1.1289528661203554,0.2722777838740445,20,26,,,0.954330993468347,66,0.1667464537446418,1.1289528661203556,0.175,0.7840216216216217,4999,Rademacher,HC3 (residual/(1-leverage)),0.0015,0.01,0.043,0.9105,0.18392763,-0.0849222,0.4931247,68.0,16.0,122.0,2000,0.0,0.0,0.0,1.0,0.11676693823037082,0.2708473126444973,40,65.5,86,not prioritized,,,
total_association,BST2,0.1637903648513416,0.23765831891425665,-0.33195620134244475,0.6595369310451279,0.6891842271695718,0.49862571287766244,20,26,,,0.9823353820001004,67,0.16379036485134157,0.6891842271695717,0.4644,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.0055,0.025,0.8105,0.18386796,-0.2840884,0.5630078,68.0,20.975,141.0,2000,0.0,0.0,0.0,1.0,0.017153736661752548,0.22248432639308874,48,62.5,100,not prioritized,,,
total_association,NFKBIA,0.15519312250847278,0.4015662130638326,-0.6824593195996469,0.9928455646165923,0.3864695720399251,0.7032299094234036,20,26,,,0.9839806753369736,68,0.15519312250847278,0.3864695720399251,0.6726,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.023,0.0475,0.11,0.676,0.14143875,-0.50422573,0.689631,77.0,6.0,154.0,2000,0.0,0.0,0.0,0.9615384615384616,-0.1080849994902366,0.34686949096665753,30,71.0,129,not prioritized,,,
total_association,CSF1,0.1542835466923454,0.22681720764917784,-0.31884885767474463,0.6274159510594355,0.6802109429500537,0.5041695043692521,20,26,,,0.9823353820001004,69,0.1542835466923454,0.6802109429500536,0.4064,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0065,0.0215,0.054,0.818,0.18107757,-0.20370531,0.6122017,70.0,13.0,128.0,2000,0.0,0.0,0.0,1.0,0.07882730238478718,0.2724981602350109,33,73.5,87,not prioritized,,,
total_association,OSM,0.15291676678148153,0.26023217129275994,-0.3899180303378376,0.6957515639008007,0.5876166886739415,0.5633659636231587,20,26,,,0.9823353820001004,70,0.15291676678148156,0.5876166886739415,0.4848,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.006,0.0195,0.05,0.7775,0.16855504,-0.2787872,0.6220082,72.0,13.0,136.0,2000,0.0,0.0,0.0,1.0,0.03292165920713554,0.3080458078018754,41,70.5,101,not prioritized,,,
total_association,IL1B,0.15162710853125044,0.22625857697859242,-0.3203400126764768,0.6235942297389777,0.6701496604285491,0.5104268888073296,20,26,,,0.9823353820001004,71,0.15162710853125047,0.6701496604285492,0.4274,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.002,0.009,0.049,0.8145,0.17417422,-0.20946544,0.5538847,70.0,16.0,129.0,2000,0.0,0.0,0.0,1.0,0.05064515757648475,0.3230656473065445,36,72.0,95,not prioritized,,,
total_association,RASGRP1,0.15030438109958155,0.24700619953212385,-0.36494152237248056,0.6655502845716437,0.6085044884876828,0.5497022028866505,20,26,,,0.9823353820001004,72,0.15030438109958155,0.6085044884876828,0.4512,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0105,0.0295,0.067,0.7435,0.1464107,-0.31291905,0.6519842,76.0,9.0,140.0,2000,0.0,0.0,0.0,1.0,0.06695912129783368,0.31307323814817345,38,71.5,95,not prioritized,,,
total_association,TLR3,0.14988830107995302,0.2937983617985892,-0.4629643424984875,0.7627409446583935,0.510174053260064,0.6155139418861388,20,26,,,0.9823353820001004,73,0.14988830107995302,0.5101740532600639,0.5428,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.011,0.033,0.094,0.755,0.16507667,-0.30138734,0.6862255,70.0,9.0,140.0,2000,0.0,0.0,0.0,1.0,0.005948834782349578,0.3029368252464124,41,70.5,106,not prioritized,,,
total_association,KLF6,0.14905853164522465,0.24841332344567987,-0.3691225808762889,0.6672396441667382,0.6000424195355972,0.5552164373761,20,26,,,0.9823353820001004,74,0.1490585316452246,0.6000424195355969,0.4846,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0075,0.024,0.0635,0.7895,0.1644324,-0.23979668,0.65773356,72.0,11.0,134.0,2000,0.0,0.0,0.0,1.0,0.02120822275917695,0.25053421200823595,41,68.5,102,not prioritized,,,
total_association,ADRM1,0.1489628617999377,0.27332047521102354,-0.4211736588795856,0.7190993824794609,0.5450117181485485,0.5917718678673076,20,26,,,0.9823353820001004,75,0.14896286179993773,0.5450117181485487,0.5348,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.008,0.019,0.079,0.7575,0.16659717,-0.31372803,0.5972997,70.0,12.0,145.02499999999986,2000,0.0,0.0,0.0,1.0,0.03296775672997828,0.2576767609814234,43,71.0,92,not prioritized,,,
total_association,LY6E,0.1449582956719202,0.2227704279279206,-0.31973267411749057,0.609649265461331,0.6507070845095417,0.5226416496492818,20,26,,,0.9823353820001004,76,0.14495829567192017,0.6507070845095414,0.4622,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.0045,0.0235,0.771,0.14989108,-0.28723204,0.4872955,75.0,21.0,140.02499999999986,2000,0.0,0.0,0.0,1.0,0.057623013032153114,0.2568349531717823,47,72.0,93,not prioritized,,,
total_association,RGS16,0.13171686899911925,0.23893896260052871,-0.36670107311320244,0.6301348111114409,0.5512573904463239,0.5875636570850711,20,26,,,0.9823353820001004,77,0.13171686899911925,0.5512573904463239,0.5154,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0075,0.02,0.056,0.7655,0.15856263,-0.33925408,0.602615,75.0,13.0,144.0,2000,0.0,0.0,0.0,1.0,0.03569242533488825,0.2475399338504955,51,77.0,98,not prioritized,,,
total_association,LIF,0.12704052953779532,0.20369940259218913,-0.297868978499399,0.5519500375749896,0.623666677079723,0.5398950651109897,20,26,,,0.9823353820001004,78,0.12704052953779535,0.6236666770797232,0.4694,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.001,0.002,0.0075,0.7875,0.13783264,-0.28041404,0.4874547,76.0,26.0,132.0,2000,0.0,0.0,0.0,1.0,0.05285788430609566,0.20354632510169537,60,79.5,93,not prioritized,,,
total_association,SCN1B,0.12210499519422305,0.1852226888735159,-0.2642627634002237,0.5084727537886697,0.6592334661419671,0.5172651313151226,20,26,,,0.9823353820001004,79,0.12210499519422306,0.6592334661419672,0.4392,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.0065,0.7655,0.11247086,-0.26107812,0.42606574,82.0,28.0,139.0,2000,0.0,0.0,0.0,1.0,0.058774809062124414,0.20064888300729816,54,80.5,96,not prioritized,,,
total_association,SEMA4D,0.11773270235376904,0.3685825650331906,-0.6511170556049495,0.8865824603124877,0.3194201612416672,0.752720352092602,20,26,,,0.9839806753369736,80,0.11773270235376909,0.31942016124166733,0.7096,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.026,0.049,0.1105,0.639,0.095713764,-0.41540512,0.6691169,86.0,5.0,151.0,2000,0.0,0.0,0.0,0.9615384615384616,-0.1293287586658014,0.32187957068331713,22,82.0,141,not prioritized,,,
total_association,PTAFR,0.11364490113257396,0.21558385682092313,-0.3360551440164633,0.5633449462816112,0.5271494016686705,0.6038887026695245,20,26,,,0.9823353820001004,81,0.11364490113257396,0.5271494016686704,0.5212,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0035,0.01,0.0295,0.757,0.13180776,-0.24932791,0.56670535,79.0,19.0,138.0,2000,0.0,0.0,0.0,1.0,0.023998518443031067,0.23011989124711138,58,84.0,101,not prioritized,,,
total_association,ITGA5,0.11136696442834662,0.23479160691131426,-0.37839974531346365,0.6011336741701568,0.4743225956556968,0.6404075316239181,20,26,,,0.9839806753369736,82,0.11136696442834663,0.47432259565569684,0.5706,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.002,0.0085,0.0295,0.7045,0.11776668,-0.31838253,0.57438004,82.0,20.0,143.0,2000,0.0,0.0,0.0,1.0,0.020626710015635312,0.20039168220726797,61,78.5,103,not prioritized,,,
total_association,PDPN,0.11031483727698563,0.26889326650600864,-0.4505866878704594,0.6712163624244307,0.4102551124110077,0.6859803469421994,20,26,,,0.9839806753369736,83,0.11031483727698566,0.4102551124110078,0.6128,0.9134188679245283,4999,Rademacher,HC3 (residual/(1-leverage)),0.0035,0.0105,0.039,0.717,0.13484107,-0.361515,0.5909246,78.0,16.0,144.0,2000,0.0,0.0,0.0,1.0,0.02454744072798464,0.22363175271508667,55,83.0,100,not prioritized,,,
total_association,RHOG,0.10773065383521564,0.2402288129184946,-0.3933778688928271,0.6088391765632584,0.44845017767192963,0.6586490331696373,20,26,,,0.9839806753369736,84,0.1077306538352156,0.44845017767192946,0.5846,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0075,0.0245,0.059,0.696,0.10946891,-0.34186766,0.56375355,83.0,11.0,149.0,2000,0.0,0.0,0.0,1.0,0.03162418722370671,0.1983307267397743,55,81.0,105,not prioritized,,,
total_association,P2RX7,0.10761859916571623,0.2907123261843368,-0.49879668692443313,0.7140338852558656,0.37018932282037714,0.7151327798077391,20,26,,,0.9839806753369736,85,0.10761859916571623,0.3701893228203771,0.6566,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.014,0.039,0.085,0.672,0.120915115,-0.36166543,0.6758875,82.0,8.0,148.0,2000,0.0,0.0,0.0,1.0,0.005543741436065154,0.2612585204115234,34,84.5,108,not prioritized,,,
total_association,RAF1,0.09174152382949227,0.21231896347800722,-0.3511480731470009,0.5346311208059854,0.43209293379484304,0.6702966331493221,20,26,,,0.9839806753369736,86,0.09174152382949229,0.43209293379484304,0.5748,0.8881423076923077,4999,Rademacher,HC3 (residual/(1-leverage)),0.0045,0.0155,0.038,0.6705,0.08670701,-0.36694264,0.50321513,88.0,15.975000000000001,146.0,2000,0.0,0.0,0.0,1.0,0.014325344532653895,0.1786630139613235,59,87.5,111,not prioritized,,,
total_association,ICOSLG,0.08752032298753987,0.3062818607036388,-0.5513724430008172,0.726413088975897,0.2857509184072293,0.7780074961548082,20,26,,,0.9839806753369736,87,0.08752032298753985,0.28575091840722927,0.7376,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0035,0.0095,0.0395,0.651,0.08692729,-0.41928676,0.57567453,86.0,15.0,151.0,2000,0.0,0.0,0.0,0.8846153846153846,-0.048096419448312035,0.19232839514740574,55,86.5,121,not prioritized,,,
total_association,AHR,0.08257826668632332,0.14166821953547046,-0.21293646090389992,0.3780929942765465,0.5828990224984625,0.5664762769056315,20,26,,,0.9823353820001004,88,0.08257826668632332,0.5828990224984624,0.486,0.8725909090909091,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.003,0.0075,0.748,0.09117995,-0.2102835,0.35278964,88.0,29.975,135.0,2000,0.0,0.0,0.0,1.0,0.025141899530643805,0.13884621476469047,69,87.0,108,not prioritized,,,
total_association,SCARF1,0.08141677852867159,0.2870347305493389,-0.5173271774930479,0.680160734550391,0.2836478302568222,0.7795957786848275,20,26,,,0.9839806753369736,89,0.08141677852867155,0.28364783025682194,0.7428,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0025,0.014,0.0545,0.7185,0.110452466,-0.28510997,0.5800443,83.0,15.0,142.02499999999986,2000,0.0,0.0,0.0,0.9615384615384616,-0.05114464610385473,0.2540957866445684,39,89.5,122,not prioritized,,,
total_association,LCP2,0.07869208961132128,0.2325167505546778,-0.406329352922765,0.5637135321454075,0.3384362177073188,0.7385615693674927,20,26,,,0.9839806753369736,90,0.07869208961132132,0.33843621770731896,0.689,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0015,0.003,0.021,0.6475,0.07897117,-0.3615317,0.51003397,89.0,23.0,149.0,2000,0.0,0.0,0.0,0.9230769230769231,-0.004510780668307448,0.20591336932429144,57,89.5,108,not prioritized,,,
total_association,FZD5,0.07741797910169397,0.31578900501101237,-0.5813063423997258,0.7361423006031138,0.24515729766777095,0.8088325921402753,20,26,,,0.9839806753369736,91,0.07741797910169404,0.2451572976677711,0.7618,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.004,0.009,0.0335,0.6505,0.08995826,-0.377348,0.55039144,86.0,17.0,146.0,2000,0.0,0.0,0.0,0.9615384615384616,-0.11531892216735196,0.2402192101951669,53,90.0,132,not prioritized,,,
total_association,PCDH7,0.06875868284422994,0.22957277830700085,-0.4101217411914372,0.547639106879897,0.2995071251534927,0.7676435213653335,20,26,,,0.9839806753369736,92,0.06875868284422999,0.2995071251534929,0.7226,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0005,0.004,0.025,0.6185,0.05741198,-0.30992398,0.5143544,95.0,20.975,146.0,2000,0.0,0.0,0.0,0.9230769230769231,-0.045714007667510166,0.18099982205766485,52,93.0,120,not prioritized,,,
total_association,EMP3,0.05662657450549892,0.19010668624472116,-0.3399290240818244,0.4531821730928222,0.2978673481931323,0.7688766329736041,20,26,,,0.9839806753369736,93,0.056626574505498926,0.2978673481931324,0.7032,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0,0.0005,0.005,0.646,0.06455582,-0.30573267,0.4057722,94.0,36.0,144.0,2000,0.0,0.0,0.0,0.9230769230769231,-0.00845439554706749,0.12264667121961528,78,93.5,110,not prioritized,,,
total_association,PTPRE,0.05327559620418755,0.22265369198202367,-0.41117186666910027,0.5177230590774754,0.23927560207934412,0.8133268541865325,20,26,,,0.9839806753369736,94,0.05327559620418756,0.23927560207934412,0.7744,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0015,0.004,0.0215,0.6135,0.05053221,-0.3214102,0.50579363,95.0,23.0,147.0,2000,0.0,0.0,0.0,0.9615384615384616,-0.06930114931362218,0.16562068599169866,58,95.0,125,not prioritized,,,
total_association,RNF144B,0.052699823313030844,0.24135864979761096,-0.4507654978462215,0.5561651444722832,0.21834652852599976,0.8293716563506941,20,26,,,0.9839806753369736,95,0.05269982331303083,0.21834652852599967,0.7978,0.9524822695035461,4999,Rademacher,HC3 (residual/(1-leverage)),0.0085,0.015,0.0405,0.648,0.07861935,-0.31775987,0.5431233,89.5,14.0,140.0,2000,0.0,0.0,0.0,0.8846153846153846,-0.039160600331959665,0.19780975981922175,58,96.5,117,not prioritized,,,
